timestamp,zone_id,zone,energy_kwh,temperature_c,efficiency_pct,co2_kg,cost_usd,production_units,status
2025-11-17 14:05:22,quality,Quality Control,222.06,22.81,91.14,51.74,26.65,607,green
2025-11-17 14:05:22,body_shop,Body Shop (BIW),537.6,55.25,86.27,125.26,64.51,574,green
2025-11-17 15:05:22,body_shop,Body Shop (BIW),374.82,55.64,85.7,87.33,44.98,442,green
2025-11-17 15:05:22,powertrain,Powertrain Assembly,277.56,34.36,88.66,64.67,33.31,457,green
2025-11-17 15:05:22,stamping,Stamping Shop,242.99,67.14,88.35,56.62,29.16,455,green
2025-11-17 15:05:22,assembly,General Assembly,347.78,25.27,86.11,81.03,41.73,444,green
2025-11-17 15:05:22,quality,Quality Control,177.34,23.39,90.72,41.32,21.28,468,green
2025-11-17 15:05:22,paint,Paint Shop,609.68,178.86,79.78,142.06,73.16,411,green
2025-11-17 15:05:22,logistics,Logistics,137.8,19.46,95.63,32.11,16.54,493,green
2025-11-17 16:05:22,quality,Quality Control,194.2,22.61,93.96,45.25,23.3,564,green
2025-11-17 16:05:22,assembly,General Assembly,414.12,25.2,86.59,96.49,49.69,520,green
2025-11-17 16:05:22,paint,Paint Shop,731.96,186.82,82.78,170.55,87.83,497,green
2025-11-17 16:05:22,powertrain,Powertrain Assembly,335.23,34.25,84.43,78.11,40.23,507,green
2025-11-17 16:05:22,stamping,Stamping Shop,273.25,68.38,89.33,63.67,32.79,537,green
2025-11-17 16:05:22,body_shop,Body Shop (BIW),521.21,51.63,83.66,121.44,62.54,502,green
2025-11-17 16:05:22,logistics,Logistics,166.36,18.68,93.83,38.76,19.96,564,green
2025-11-17 17:05:22,logistics,Logistics,193.44,19.4,91.66,45.07,23.21,566,green
2025-11-17 17:05:22,body_shop,Body Shop (BIW),489.14,54.42,88.33,113.97,58.7,546,green
2025-11-17 17:05:22,stamping,Stamping Shop,469.4524488089323,60.87,86.65,93.7328784820685,31.85,536,green
2025-11-17 17:05:22,assembly,General Assembly,437.15,25.44,85.88,101.86,52.46,531,green
2025-11-17 17:05:22,quality,Quality Control,208.65,22.64,90.57,48.62,25.04,560,green
2025-11-17 17:05:22,paint,Paint Shop,760.17,173.62,83.48,177.12,91.22,516,green
2025-11-17 17:05:22,powertrain,Powertrain Assembly,322.24,34.67,92.07,75.08,38.67,569,green
2025-11-17 18:05:22,quality,Quality Control,177.91,22.93,88.84,41.45,21.35,558,green
2025-11-17 18:05:22,logistics,Logistics,185.07,18.93,91.76,43.12,22.21,576,green
2025-11-17 18:05:22,powertrain,Powertrain Assembly,298.35,34.1,84.6,69.52,35.8,531,green
2025-11-17 18:05:22,body_shop,Body Shop (BIW),572.81,57.09,89.25,133.46,68.74,560,green
2025-11-17 18:05:22,stamping,Stamping Shop,269.83,58.44,89.55,62.87,32.38,562,green
2025-11-17 18:05:22,assembly,General Assembly,459.3,23.68,87.42,107.02,55.12,549,green
2025-11-17 18:05:22,paint,Paint Shop,736.31,182.61,83.15,171.56,88.36,522,green
2025-11-17 19:05:22,stamping,Stamping Shop,432.33,65.75,94.33,100.73,51.88,943,green
2025-11-17 19:05:22,quality,Quality Control,336.75,21.44,95.44,78.46,40.41,954,green
2025-11-17 19:05:22,paint,Paint Shop,1266.17,176.88,83.59,295.02,151.94,835,green
2025-11-17 19:05:22,powertrain,Powertrain Assembly,533.36,36.86,86.69,124.27,64.0,866,green
2025-11-17 19:05:22,logistics,Logistics,288.42,19.97,90.65,67.2,34.61,906,green
2025-11-17 19:05:22,assembly,General Assembly,765.06,24.67,85.59,178.26,91.81,855,green
2025-11-17 19:05:22,body_shop,Body Shop (BIW),738.35,55.9,86.19,172.04,88.6,861,green
2025-11-17 20:05:22,body_shop,Body Shop (BIW),877.98,57.49,85.53,204.57,105.36,905,green
2025-11-17 20:05:22,powertrain,Powertrain Assembly,623.58,33.95,87.24,145.29,74.83,923,green
2025-11-17 20:05:22,logistics,Logistics,280.0,19.19,87.92,65.24,33.6,930,green
2025-11-17 20:05:22,paint,Paint Shop,1324.67,172.48,85.44,308.65,158.96,904,green
2025-11-17 20:05:22,assembly,General Assembly,691.99,24.98,87.31,161.23,83.04,924,green
2025-11-17 20:05:22,stamping,Stamping Shop,466.41,61.83,91.56,108.67,55.97,969,green
2025-11-17 20:05:22,quality,Quality Control,362.83,21.6,93.28,84.54,43.54,987,green
2025-11-17 21:05:22,body_shop,Body Shop (BIW),927.17,59.21,87.74,216.03,111.26,978,amber
2025-11-17 21:05:22,paint,Paint Shop,1357.87,183.71,83.02,316.38,162.94,925,green
2025-11-17 21:05:22,assembly,General Assembly,745.37,26.37,89.14,173.67,89.44,993,green
2025-11-17 21:05:22,powertrain,Powertrain Assembly,667.5,35.43,88.17,155.53,80.1,982,amber
2025-11-17 21:05:22,quality,Quality Control,351.84,22.11,97.65,81.98,42.22,1088,green
2025-11-17 21:05:22,logistics,Logistics,293.8,29.18064527826263,87.21,68.45,35.26,972,green
2025-11-17 21:05:22,stamping,Stamping Shop,498.71,64.83,90.1,116.2,59.85,1004,green
2025-11-17 22:05:22,stamping,Stamping Shop,501.44,61.19,90.0,116.84,60.17,1049,green
2025-11-17 22:05:22,assembly,General Assembly,802.46,24.25,87.92,186.97,96.3,1025,amber
2025-11-17 22:05:22,body_shop,Body Shop (BIW),1013.88,52.8,90.0,236.24,121.67,1049,red
2025-11-17 22:05:22,paint,Paint Shop,1379.04,185.52,82.56,321.32,165.48,963,green
2025-11-17 22:05:22,quality,Quality Control,348.88,22.07,92.28,81.29,41.87,1076,green
2025-11-17 22:05:22,logistics,Logistics,291.62,21.7,93.7,67.95,34.99,1093,green
2025-11-17 22:05:22,powertrain,Powertrain Assembly,685.18,35.76,88.06,159.65,82.22,1027,amber
2025-11-17 23:05:22,powertrain,Powertrain Assembly,699.89,34.72,85.95,163.07,83.99,1041,red
2025-11-17 23:05:22,paint,Paint Shop,1470.14,192.02,82.92,342.54,176.42,1005,amber
2025-11-17 23:05:22,body_shop,Body Shop (BIW),929.49,55.77,85.55,216.57,111.54,1036,amber
2025-11-17 23:05:22,logistics,Logistics,350.09,20.72,86.69,81.57,42.01,1050,red
2025-11-17 23:05:22,assembly,General Assembly,800.59,25.15,84.47,186.54,96.07,1023,amber
2025-11-17 23:05:22,stamping,Stamping Shop,549.32,60.04,89.03,127.99,65.92,1079,amber
2025-11-17 23:05:22,quality,Quality Control,400.7,22.17,95.4,93.36,48.08,1156,red
2025-11-18 00:05:22,body_shop,Body Shop (BIW),1022.61,54.51,83.97,238.27,122.71,1049,red
2025-11-18 00:05:22,powertrain,Powertrain Assembly,719.93,36.45,88.37,167.74,86.39,1104,red
2025-11-18 00:05:22,assembly,General Assembly,854.85,23.7,86.28,199.18,102.58,1077,red
2025-11-18 00:05:22,stamping,Stamping Shop,583.73,96.56451531355884,94.06,136.01,70.05,1175,red
2025-11-18 00:05:22,paint,Paint Shop,1447.96,190.3,79.93,337.37,173.76,998,amber
2025-11-18 00:05:22,quality,Quality Control,397.74,21.58,90.71,92.67,47.73,1133,amber
2025-11-18 00:05:22,logistics,Logistics,340.72,19.15,86.33,79.39,40.89,1078,amber
2025-11-18 01:05:22,paint,Paint Shop,1595.11,175.87,81.89,371.66,191.41,1045,red
2025-11-18 01:05:22,logistics,Logistics,340.28,19.19,90.32,79.29,40.83,1153,amber
2025-11-18 01:05:22,body_shop,Body Shop (BIW),960.98,53.56,83.95,223.91,115.32,1072,amber
2025-11-18 01:05:22,assembly,General Assembly,830.16,27.14,85.85,193.43,99.62,1096,amber
2025-11-18 01:05:22,quality,Quality Control,414.11,23.3,89.9,96.49,49.69,1148,red
2025-11-18 01:05:22,powertrain,Powertrain Assembly,715.17,35.55,87.47,166.63,85.82,1117,red
2025-11-18 01:05:22,stamping,Stamping Shop,594.91,63.12,93.04,138.61,71.39,1188,red
2025-11-18 02:05:22,logistics,Logistics,341.24,20.17,94.0,79.51,40.95,1216,amber
2025-11-18 02:05:22,stamping,Stamping Shop,578.51,63.1,94.27,134.79,69.42,1220,red
2025-11-18 02:05:22,assembly,General Assembly,931.71,25.6,83.08,217.09,111.8,1075,red
2025-11-18 02:05:22,powertrain,Powertrain Assembly,668.39,34.88,91.35,155.73,80.21,1182,amber
2025-11-18 02:05:22,paint,Paint Shop,1564.25,184.24,84.79,364.47,187.71,1097,red
2025-11-18 02:05:22,quality,Quality Control,441.47,21.1,90.53,102.86,52.98,1171,red
2025-11-18 02:05:22,body_shop,Body Shop (BIW),862.36,57.71,87.99,200.93,103.48,1138,green
2025-11-18 03:05:22,paint,Paint Shop,1585.5,183.59,81.57,369.42,190.26,1060,red
2025-11-18 03:05:22,assembly,General Assembly,938.88,25.64,86.06,218.76,112.67,1118,red
2025-11-18 03:05:22,body_shop,Body Shop (BIW),1015.83,57.03,87.74,236.69,121.9,1140,red
2025-11-18 03:05:22,stamping,Stamping Shop,534.82,69.01,89.54,124.61,64.18,1163,amber
2025-11-18 03:05:22,quality,Quality Control,434.66,24.57,95.11,101.28,52.16,1236,red
2025-11-18 03:05:22,logistics,Logistics,388.52,20.54,88.6,90.52,46.62,1151,red
2025-11-18 03:05:22,powertrain,Powertrain Assembly,766.55,35.44,91.37,178.61,91.99,1187,red
2025-11-18 04:05:22,stamping,Stamping Shop,636.93,65.24,91.82,148.41,76.43,1188,red
2025-11-18 04:05:22,paint,Paint Shop,1621.8,182.47,83.03,377.88,194.62,1074,red
2025-11-18 04:05:22,logistics,Logistics,351.39,20.89,90.27,81.87,42.17,1168,red
2025-11-18 04:05:22,quality,Quality Control,397.78,21.99,91.02,92.68,47.73,1178,amber
2025-11-18 04:05:22,powertrain,Powertrain Assembly,660.11,33.4,87.88,153.81,79.21,1137,amber
2025-11-18 04:05:22,assembly,General Assembly,922.84,24.41,85.29,215.02,110.74,1103,red
2025-11-18 04:05:22,body_shop,Body Shop (BIW),1053.17,57.71,88.36,245.39,126.38,1143,red
2025-11-18 05:05:22,logistics,Logistics,346.81,20.63,92.24,80.81,41.62,1178,amber
2025-11-18 05:05:22,quality,Quality Control,381.33,22.03,96.48,88.85,45.76,1232,amber
2025-11-18 05:05:22,paint,Paint Shop,1571.3,181.33,81.77,366.11,188.56,1044,red
2025-11-18 05:05:22,powertrain,Powertrain Assembly,724.47,35.6,84.4,168.8,86.94,1077,red
2025-11-18 05:05:22,stamping,Stamping Shop,588.07,65.16,89.33,137.02,70.57,1140,red
2025-11-18 05:05:22,body_shop,Body Shop (BIW),975.69,50.87,86.74,227.34,117.08,1107,amber
2025-11-18 05:05:22,assembly,General Assembly,931.35,25.73,89.0,217.0,111.76,1136,red
2025-11-18 06:05:22,paint,Paint Shop,1649.37,177.17,85.07,384.3,197.92,1062,red
2025-11-18 06:05:22,quality,Quality Control,399.56,20.91,93.6,93.1,47.95,1169,amber
2025-11-18 06:05:22,powertrain,Powertrain Assembly,696.57,37.04,85.29,162.3,83.59,1065,red
2025-11-18 06:05:22,logistics,Logistics,353.06,19.89,89.09,82.26,42.37,1113,red
2025-11-18 06:05:22,stamping,Stamping Shop,542.23,60.37,84.06,126.34,65.07,1050,amber
2025-11-18 06:05:22,body_shop,Body Shop (BIW),971.02,57.65,83.42,226.25,116.52,1042,amber
2025-11-18 06:05:22,assembly,General Assembly,934.11,24.47,87.34,217.65,112.09,1091,red
2025-11-18 07:05:22,powertrain,Powertrain Assembly,662.29,36.83,84.54,154.31,79.48,1024,amber
2025-11-18 07:05:22,paint,Paint Shop,1478.68,195.85,82.15,344.53,177.44,995,amber
2025-11-18 07:05:22,assembly,General Assembly,890.15,23.89,86.42,207.41,106.82,1047,red
2025-11-18 07:05:22,stamping,Stamping Shop,559.81,67.19,90.81,130.43,67.18,1100,amber
2025-11-18 07:05:22,body_shop,Body Shop (BIW),952.46,52.7,83.63,221.92,114.3,1013,amber
2025-11-18 07:05:22,logistics,Logistics,336.14,19.64,93.03,78.32,40.34,1127,amber
2025-11-18 07:05:22,quality,Quality Control,422.98,20.42,89.22,98.55,50.76,1081,red
2025-11-18 08:05:22,quality,Quality Control,363.01,20.48,94.35,84.58,43.56,1100,green
2025-11-18 08:05:22,body_shop,Body Shop (BIW),962.76,53.58,85.21,224.32,115.53,994,amber
2025-11-18 08:05:22,powertrain,Powertrain Assembly,667.65,33.38,90.02,155.56,80.12,1050,amber
2025-11-18 08:05:22,paint,Paint Shop,1405.01,274.7616666114283,78.82,327.37,168.6,919,amber
2025-11-18 08:05:22,stamping,Stamping Shop,533.09,65.2,93.79,124.21,63.97,1094,amber
2025-11-18 08:05:22,assembly,General Assembly,868.98,24.65,85.22,202.47,104.28,994,red
2025-11-18 08:05:22,logistics,Logistics,322.08,19.91,91.94,75.05,38.65,1072,amber
2025-11-18 09:05:22,powertrain,Powertrain Assembly,592.03,35.47,90.85,137.94,71.04,1012,green
2025-11-18 09:05:22,quality,Quality Control,361.59,22.67,92.55,84.25,43.39,1031,green
2025-11-18 09:05:22,stamping,Stamping Shop,479.62,63.01,92.72,111.75,57.55,1033,green
2025-11-18 09:05:22,paint,Paint Shop,1380.13,172.07,80.72,321.57,165.62,899,amber
2025-11-18 09:05:22,logistics,Logistics,302.18,19.54,89.02,70.41,36.26,992,green
2025-11-18 09:05:22,assembly,General Assembly,656.38,23.88,84.78,152.94,78.77,945,green
2025-11-18 09:05:22,body_shop,Body Shop (BIW),883.43,57.86,84.97,205.84,106.01,947,green
2025-11-18 10:05:22,logistics,Logistics,305.41,20.24,89.86,71.16,36.65,951,green
2025-11-18 10:05:22,assembly,General Assembly,735.14,23.63,87.22,171.29,88.22,923,green
2025-11-18 10:05:22,powertrain,Powertrain Assembly,561.11,32.49,89.73,130.74,67.33,949,green
2025-11-18 10:05:22,quality,Quality Control,337.25,24.32,92.25,78.58,40.47,976,green
2025-11-18 10:05:22,paint,Paint Shop,1301.05,193.05,82.4,303.14,156.13,872,green
2025-11-18 10:05:22,body_shop,Body Shop (BIW),906.5,52.13,88.28,211.21,108.78,934,green
2025-11-18 10:05:22,stamping,Stamping Shop,486.98,69.77,93.22,113.47,58.44,986,green
2025-11-18 11:05:22,assembly,General Assembly,411.87,24.26,89.91,95.97,49.42,535,green
2025-11-18 11:05:22,body_shop,Body Shop (BIW),462.43,54.12,89.6,107.75,55.49,533,green
2025-11-18 11:05:22,stamping,Stamping Shop,270.61,62.82,86.24,63.05,32.47,513,green
2025-11-18 11:05:22,quality,Quality Control,186.65,21.43,91.75,43.49,22.4,546,green
2025-11-18 11:05:22,paint,Paint Shop,699.79,174.79,84.29,163.05,83.97,501,green
2025-11-18 11:05:22,powertrain,Powertrain Assembly,349.33,36.46,88.75,81.39,41.92,528,green
2025-11-18 11:05:22,logistics,Logistics,163.61,20.7,93.98,38.12,19.63,559,green
2025-11-18 12:05:22,assembly,General Assembly,430.88,24.42,88.71,100.39,51.71,555,green
2025-11-18 12:05:22,body_shop,Body Shop (BIW),489.43,50.05,86.48,114.04,58.73,541,green
2025-11-18 12:05:22,paint,Paint Shop,772.14,168.81,82.31,179.91,92.66,515,green
2025-11-18 12:05:22,powertrain,Powertrain Assembly,347.02,33.24,87.61,80.85,41.64,548,green
2025-11-18 12:05:22,stamping,Stamping Shop,270.33,68.29,89.85,62.99,32.44,562,green
2025-11-18 12:05:22,quality,Quality Control,198.43,22.16,92.57,46.23,23.81,579,green
2025-11-18 12:05:22,logistics,Logistics,158.55,20.58,91.51,36.94,19.03,572,green
2025-11-18 13:05:22,powertrain,Powertrain Assembly,341.41,33.31,86.21,79.55,40.97,511,green
2025-11-18 13:05:22,assembly,General Assembly,404.93,25.39,81.38,94.35,48.59,483,green
2025-11-18 13:05:22,paint,Paint Shop,798.35,170.06,81.3,186.02,95.8,482,green
2025-11-18 13:05:22,stamping,Stamping Shop,281.24,67.92,88.16,65.53,33.75,523,green
2025-11-18 13:05:22,body_shop,Body Shop (BIW),493.48,55.74,88.57,114.98,59.22,525,green
2025-11-18 13:05:22,quality,Quality Control,175.51,22.86,91.14,40.89,21.06,540,green
2025-11-18 13:05:22,logistics,Logistics,173.02,19.57,87.68,40.31,20.76,520,green
2025-11-18 14:05:22,powertrain,Powertrain Assembly,282.05,35.11,90.41,65.72,33.85,473,green
2025-11-18 14:05:22,paint,Paint Shop,665.63,176.66,83.98,155.09,79.88,439,green
2025-11-18 14:05:22,stamping,Stamping Shop,241.4,65.9,88.4,56.25,28.97,462,green
2025-11-18 14:05:22,logistics,Logistics,134.85,19.22,92.86,31.42,16.18,486,green
2025-11-18 14:05:22,body_shop,Body Shop (BIW),415.36,54.29,88.23,96.78,49.84,461,green
2025-11-18 14:05:22,quality,Quality Control,167.42,22.07,96.36,39.01,20.09,504,green
2025-11-18 14:05:22,assembly,General Assembly,343.19,24.41,82.51,79.96,41.18,432,green
2025-11-18 15:05:22,powertrain,Powertrain Assembly,366.42,34.56,86.45,85.38,43.97,595,green
2025-11-18 15:05:22,logistics,Logistics,203.72,20.62,87.6,47.47,24.45,602,green
2025-11-18 15:05:22,assembly,General Assembly,502.27,25.65,85.45,117.03,60.27,588,green
2025-11-18 15:05:22,paint,Paint Shop,843.39,182.4,80.58,196.51,101.21,554,green
2025-11-18 15:05:22,quality,Quality Control,227.05,21.83,97.76,52.9,27.25,672,green
2025-11-18 15:05:22,stamping,Stamping Shop,298.7,63.12,85.73,69.6,35.84,590,green
2025-11-18 15:05:22,body_shop,Body Shop (BIW),527.4,54.01,84.04,122.88,63.29,578,green
2025-11-18 16:05:22,paint,Paint Shop,724.97,174.72,83.24,168.92,87.0,496,green
2025-11-18 16:05:22,assembly,General Assembly,385.18,24.43,83.96,89.75,46.22,500,green
2025-11-18 16:05:22,logistics,Logistics,166.01,19.58,92.11,38.68,19.92,549,green
2025-11-18 16:05:22,powertrain,Powertrain Assembly,353.3,33.7,89.57,82.32,42.4,534,green
2025-11-18 16:05:22,body_shop,Body Shop (BIW),488.07,52.72,86.14,113.72,58.57,513,green
2025-11-18 16:05:22,quality,Quality Control,205.52,22.47,89.57,47.89,24.66,534,green
2025-11-18 16:05:22,stamping,Stamping Shop,254.74,63.79,91.05,59.35,30.57,542,green
2025-11-18 17:05:22,quality,Quality Control,201.07,22.86,92.05,46.85,24.13,578,green
2025-11-18 17:05:22,assembly,General Assembly,430.9,25.56,86.7,100.4,51.71,545,green
2025-11-18 17:05:22,logistics,Logistics,160.73,19.02,91.87,37.45,19.29,577,green
2025-11-18 17:05:22,body_shop,Body Shop (BIW),549.5,58.42,91.37,128.03,65.94,574,green
2025-11-18 17:05:22,powertrain,Powertrain Assembly,325.38,34.71,86.01,75.81,39.05,540,green
2025-11-18 17:05:22,paint,Paint Shop,704.31,182.53,82.45,164.1,84.52,518,green
2025-11-18 17:05:22,stamping,Stamping Shop,319.26,66.4,91.98,74.39,38.31,578,green
2025-11-18 18:05:22,quality,Quality Control,195.23,22.25,89.27,45.49,23.43,554,green
2025-11-18 18:05:22,body_shop,Body Shop (BIW),483.04,52.28,88.99,112.55,57.96,553,green
2025-11-18 18:05:22,logistics,Logistics,173.48,19.71,85.28,40.42,20.82,530,green
2025-11-18 18:05:22,stamping,Stamping Shop,280.51,59.85,92.95,65.36,33.66,577,green
2025-11-18 18:05:22,powertrain,Powertrain Assembly,354.78,35.3,85.48,82.66,42.57,531,green
2025-11-18 18:05:22,paint,Paint Shop,672.05,193.59,80.84,156.59,80.65,502,green
2025-11-18 18:05:22,assembly,General Assembly,432.37,25.32,88.77,100.74,51.88,551,green
2025-11-18 19:05:22,paint,Paint Shop,1228.29,182.32,81.44,286.19,147.4,814,green
2025-11-18 19:05:22,powertrain,Powertrain Assembly,546.38,39.57,89.69,127.31,65.57,896,green
2025-11-18 19:05:22,stamping,Stamping Shop,411.97,64.81,91.84,95.99,49.44,918,green
2025-11-18 19:05:22,logistics,Logistics,261.59,19.92,92.7,60.95,31.39,926,green
2025-11-18 19:05:22,assembly,General Assembly,648.98,26.29,88.2,151.21,77.88,881,green
2025-11-18 19:05:22,body_shop,Body Shop (BIW),854.88,55.88,86.9,199.19,102.59,869,green
2025-11-18 19:05:22,quality,Quality Control,302.08,21.71,88.89,70.38,36.25,888,green
2025-11-18 20:05:22,assembly,General Assembly,700.81,24.05,84.51,163.29,84.1,894,green
2025-11-18 20:05:22,body_shop,Body Shop (BIW),793.2,53.07,82.47,184.82,95.18,872,green
2025-11-18 20:05:22,quality,Quality Control,336.6,22.11,92.6,78.43,40.39,980,green
2025-11-18 20:05:22,stamping,Stamping Shop,470.44,72.07,88.06,109.61,56.45,932,green
2025-11-18 20:05:22,logistics,Logistics,315.46,19.84,93.12,73.5,37.85,985,green
2025-11-18 20:05:22,powertrain,Powertrain Assembly,612.45,33.52,87.02,142.7,73.49,921,green
2025-11-18 20:05:22,paint,Paint Shop,1354.19,188.97,84.57,315.53,162.5,895,green
2025-11-18 21:05:22,logistics,Logistics,297.05,18.63,91.09,69.21,35.65,1015,green
2025-11-18 21:05:22,stamping,Stamping Shop,472.8,66.21,89.98,110.16,56.74,1003,green
2025-11-18 21:05:22,powertrain,Powertrain Assembly,655.03,34.42,88.21,152.62,78.6,983,amber
2025-11-18 21:05:22,assembly,General Assembly,770.19,24.27,84.75,179.45,92.42,944,green
2025-11-18 21:05:22,paint,Paint Shop,1246.39,175.69,86.07,290.41,149.57,959,green
2025-11-18 21:05:22,quality,Quality Control,357.66,20.32,89.84,83.33,42.92,1001,green
2025-11-18 21:05:22,body_shop,Body Shop (BIW),920.17,58.52,91.43,214.4,110.42,1019,amber
2025-11-18 22:05:22,stamping,Stamping Shop,515.85,65.92,90.36,120.19,61.9,1054,green
2025-11-18 22:05:22,logistics,Logistics,342.34,19.28,88.96,79.77,41.08,1037,amber
2025-11-18 22:05:22,paint,Paint Shop,1393.53,188.61,85.0,324.69,167.22,991,amber
2025-11-18 22:05:22,quality,Quality Control,380.29,21.71,93.14,88.61,45.64,1086,amber
2025-11-18 22:05:22,powertrain,Powertrain Assembly,664.9,33.43,85.29,154.92,79.79,995,amber
2025-11-18 22:05:22,body_shop,Body Shop (BIW),966.88,52.57,82.88,225.28,116.03,966,amber
2025-11-18 22:05:22,assembly,General Assembly,835.61,26.76,82.97,194.7,100.27,967,amber
2025-11-18 23:05:22,assembly,General Assembly,827.42,25.26,86.68,192.79,99.29,1050,amber
2025-11-18 23:05:22,quality,Quality Control,368.89,22.26,93.9,85.95,44.27,1138,amber
2025-11-18 23:05:22,paint,Paint Shop,1414.23,181.95,84.61,329.52,169.71,1025,amber
2025-11-18 23:05:22,body_shop,Body Shop (BIW),1035.36,56.54,90.1,241.24,124.24,1092,red
2025-11-18 23:05:22,powertrain,Powertrain Assembly,640.86,33.64,84.72,149.32,76.9,1026,amber
2025-11-18 23:05:22,stamping,Stamping Shop,526.15,66.14,89.08,122.59,63.14,1079,amber
2025-11-18 23:05:22,logistics,Logistics,339.58,21.43,91.53,79.12,40.75,1109,amber
2025-11-19 00:05:22,paint,Paint Shop,1475.43,190.64,81.88,343.77,177.05,1023,amber
2025-11-19 00:05:22,assembly,General Assembly,889.66,24.33,84.66,207.29,106.76,1057,red
2025-11-19 00:05:22,logistics,Logistics,355.46,20.41,94.4,82.82,42.66,1179,red
2025-11-19 00:05:22,quality,Quality Control,367.38,21.68,95.15,85.6,44.09,1188,green
2025-11-19 00:05:22,body_shop,Body Shop (BIW),1008.03,55.7,85.61,234.87,120.96,1069,red
2025-11-19 00:05:22,powertrain,Powertrain Assembly,680.13,34.37,90.69,158.47,81.62,1133,amber
2025-11-19 00:05:22,stamping,Stamping Shop,536.11,64.9,90.71,124.91,64.33,1133,amber
2025-11-19 01:05:22,body_shop,Body Shop (BIW),1020.35,52.85,86.67,237.74,122.44,1106,red
2025-11-19 01:05:22,assembly,General Assembly,896.54,24.66,90.1,208.89,107.59,1150,red
2025-11-19 01:05:22,logistics,Logistics,383.68,19.36,91.35,89.4,46.04,1166,red
2025-11-19 01:05:22,powertrain,Powertrain Assembly,728.11,33.71,88.17,169.65,87.37,1126,red
2025-11-19 01:05:22,paint,Paint Shop,1449.95,196.51,77.91,337.84,173.99,995,amber
2025-11-19 01:05:22,quality,Quality Control,434.79,21.49,93.95,101.31,52.17,1199,red
2025-11-19 01:05:22,stamping,Stamping Shop,563.75,68.68,88.93,131.35,67.65,1135,red
2025-11-19 02:05:22,logistics,Logistics,350.17,20.52,92.03,81.59,42.02,1191,red
2025-11-19 02:05:22,powertrain,Powertrain Assembly,750.39,34.26,87.67,174.84,90.05,1134,red
2025-11-19 02:05:22,body_shop,Body Shop (BIW),1093.97,52.64,85.65,254.9,131.28,1108,red
2025-11-19 02:05:22,paint,Paint Shop,1335.83,186.59,81.94,311.25,160.3,1060,green
2025-11-19 02:05:22,quality,Quality Control,394.47,22.33,88.23,91.91,47.34,1141,amber
2025-11-19 02:05:22,stamping,Stamping Shop,571.7,67.44,88.65,133.21,68.6,1147,red
2025-11-19 02:05:22,assembly,General Assembly,900.53,25.43,83.18,209.82,108.06,1076,red
2025-11-19 03:05:22,stamping,Stamping Shop,559.6,64.18,92.86,130.39,67.15,1207,amber
2025-11-19 03:05:22,quality,Quality Control,422.64,22.54,88.61,98.48,50.72,1151,red
2025-11-19 03:05:22,paint,Paint Shop,1569.22,185.32,81.16,365.63,188.31,1055,red
2025-11-19 03:05:22,powertrain,Powertrain Assembly,714.8,32.82,89.27,166.55,85.78,1160,red
2025-11-19 03:05:22,body_shop,Body Shop (BIW),1061.3,58.84,86.57,247.28,127.36,1125,red
2025-11-19 03:05:22,assembly,General Assembly,904.04,24.84,84.49,210.64,108.49,1098,red
2025-11-19 03:05:22,logistics,Logistics,356.45,19.05,91.2,83.05,42.77,1185,red
2025-11-19 04:05:22,paint,Paint Shop,1562.39,196.99,82.24,364.04,187.49,1064,red
2025-11-19 04:05:22,body_shop,Body Shop (BIW),1049.64,54.59,89.15,244.57,125.96,1153,red
2025-11-19 04:05:22,quality,Quality Control,453.3,21.6,96.28,105.62,54.4,1246,red
2025-11-19 04:05:22,logistics,Logistics,377.15,20.48,92.76,87.88,45.26,1200,red
2025-11-19 04:05:22,assembly,General Assembly,879.77,26.28,86.04,204.99,105.57,1113,red
2025-11-19 04:05:22,stamping,Stamping Shop,559.71,62.81,90.36,130.41,67.16,1169,amber
2025-11-19 04:05:22,powertrain,Powertrain Assembly,729.58,34.3,89.54,169.99,87.55,1158,red
2025-11-19 05:05:22,paint,Paint Shop,2575.521962636272,196.65,86.51,581.9434574131737,176.91,1104,red
2025-11-19 05:05:22,powertrain,Powertrain Assembly,656.56,37.35,87.36,152.98,78.79,1115,amber
2025-11-19 05:05:22,logistics,Logistics,339.63,19.53,87.57,79.13,40.76,1118,amber
2025-11-19 05:05:22,quality,Quality Control,394.74,22.1,93.91,91.97,47.37,1199,amber
2025-11-19 05:05:22,stamping,Stamping Shop,630.56,62.89,84.63,146.92,75.67,1080,red
2025-11-19 05:05:22,body_shop,Body Shop (BIW),1028.86,54.98,84.56,239.72,123.46,1079,red
2025-11-19 05:05:22,assembly,General Assembly,898.18,26.99,86.74,209.28,107.78,1107,red
2025-11-19 06:05:22,body_shop,Body Shop (BIW),1034.54,57.81,86.86,241.05,124.14,1085,red
2025-11-19 06:05:22,paint,Paint Shop,1463.01,181.34,82.63,340.88,175.56,1032,amber
2025-11-19 06:05:22,logistics,Logistics,352.55,19.47,91.83,82.14,42.31,1147,red
2025-11-19 06:05:22,powertrain,Powertrain Assembly,723.37,33.33,91.8,168.55,86.8,1147,red
2025-11-19 06:05:22,assembly,General Assembly,887.79,24.82,84.82,206.86,106.54,1059,red
2025-11-19 06:05:22,stamping,Stamping Shop,586.59,64.27,94.4,136.68,70.39,1179,red
2025-11-19 06:05:22,quality,Quality Control,428.49,21.02,91.58,99.84,51.42,1144,red
